game_id,version,is_sona_autocredit,sona_experiment_id,sona_credit_token,sona_survey_code,round_index,player_id,is_bot,bot_strategy,bot_round_memory,round_begin_ts,player_move,player_rt,player_outcome,player_outcome_viewtime,player_points,player_total
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,30,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894385907,paper,18,loss,285,-1,-28
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,30,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 28, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894385907,scissors,0,win,0,3,84
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,31,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894386290,paper,6,loss,492,-1,-29
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,31,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 29, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894386290,scissors,0,win,0,3,87
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,32,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894386875,paper,25,loss,82,-1,-30
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,32,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 30, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894386875,scissors,0,win,0,3,90
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,33,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894387066,paper,14,loss,296,-1,-31
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,33,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 31, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894387066,scissors,0,win,0,3,93
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,34,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894387462,paper,192,loss,105,-1,-32
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,34,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 32, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894387462,scissors,0,win,0,3,96
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,35,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894387855,paper,13,loss,75,-1,-33
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,35,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 33, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894387855,scissors,0,win,0,3,99
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,36,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894388069,paper,187,loss,99,-1,-34
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,36,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 34, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894388069,scissors,0,win,0,3,102
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,37,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894388450,paper,34,loss,92,-1,-35
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,37,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 35, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894388450,scissors,0,win,0,3,105
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,38,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894388655,paper,16,loss,97,-1,-36
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,38,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 36, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894388655,scissors,0,win,0,3,108
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,39,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894388844,paper,31,loss,99,-1,-37
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,39,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 37, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894388844,scissors,0,win,0,3,111
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,40,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894389053,paper,29,loss,79,-1,-38
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,40,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 38, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894389053,scissors,0,win,0,3,114
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,41,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894389253,paper,25,loss,93,-1,-39
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,41,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 39, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894389253,scissors,0,win,0,3,117
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,42,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894389444,paper,40,loss,77,-1,-40
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,42,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 40, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894389444,scissors,0,win,0,3,120
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,43,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894389651,paper,68,loss,66,-1,-41
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,43,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 41, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894389651,scissors,0,win,0,3,123
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,44,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894389860,paper,13,loss,302,-1,-42
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,44,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 42, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894389860,scissors,0,win,0,3,126
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,45,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894390262,paper,18,loss,103,-1,-43
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,45,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 43, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894390262,scissors,0,win,0,3,129
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,46,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894390473,paper,31,loss,82,-1,-44
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,46,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 44, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894390473,scissors,0,win,0,3,132
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,47,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894390678,paper,45,loss,80,-1,-45
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,47,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 45, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894390678,scissors,0,win,0,3,135
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,48,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894390884,paper,44,loss,81,-1,-46
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,48,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 46, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894390884,scissors,0,win,0,3,138
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,49,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894391090,paper,42,loss,85,-1,-47
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,49,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 47, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894391090,scissors,0,win,0,3,141
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,50,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894391300,paper,37,loss,75,-1,-48
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,50,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 48, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894391300,scissors,0,win,0,3,144
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,51,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894391492,paper,48,loss,77,-1,-49
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,51,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 49, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894391492,scissors,0,win,0,3,147
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,52,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894391690,paper,40,loss,80,-1,-50
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,52,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 50, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894391690,scissors,0,win,0,3,150
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,53,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894391890,paper,36,loss,86,-1,-51
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,53,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 51, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894391890,scissors,0,win,0,3,153
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,54,e19aac94-d16b-4afc-8878-b23efa456ed9,0,opponent_bot_prev_move,NA,1609894392094,paper,8,loss,650,-1,-52
f7290e62-697c-46ec-b42d-51090ce3eed5,3,1,1996,2a73382e8c16449f86f5b46dc02007e9,36067,54,cf709930-9e1c-48a6-a8c8-ee4ebd9b9a9e,1,opponent_bot_prev_move,"{'rock': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}, 'paper': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 1, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 52, 'scissors': 0}}, 'scissors': {'rock': {'rock': 0, 'paper': 0, 'scissors': 0}, 'paper': {'rock': 0, 'paper': 0, 'scissors': 0}, 'scissors': {'rock': 0, 'paper': 0, 'scissors': 0}}}",1609894392094,scissors,0,win,0,3,156
